Flight;Time;Length;Airline;AirportFrom;AirportTo;DayOfWeek;Class
4002.0;935.0;110.0;MQ;ORD;XNA;4;0
1701.0;410.0;178.0;CO;EWR;FLL;3;0
532.0;800.0;205.0;CO;IAH;LGA;4;0
596.0;765.0;177.0;CO;LAS;IAH;6;0
1178.0;795.0;83.0;US;CLT;BWI;7;0
288.0;855.0;166.0;UA;ORD;MCO;6;0
1129.0;680.0;140.0;WN;SAT;TPA;2;0
2745.0;745.0;81.0;YV;ABQ;PHX;1;0
7096.0;957.0;74.0;EV;DAY;ORD;6;0
2879.0;640.0;199.0;DL;LGA;FLL;7;0
1402.0;460.0;60.0;WN;FLL;TPA;3;0
5248.0;735.0;70.0;EV;ATL;MYR;7;0
417.0;1245.0;191.0;B6;BOS;PBI;4;0
1589.0;625.0;90.0;WN;BOS;BWI;1;0
3814.0;790.0;50.0;WN;MCO;RSW;1;0
208.0;1190.0;72.0;US;PHX;ABQ;3;0
4336.0;990.0;64.0;9E;FSM;MEM;3;0
707.0;685.0;219.0;B6;JFK;SJU;7;0
6521.0;1335.0;69.0;OO;LAX;SJC;5;0
1226.0;1220.0;165.0;AA;MIA;LGA;7;0
7128.0;1337.0;75.0;EV;IAD;ALB;4;0
1073.0;679.0;135.0;FL;TPA;CAK;3;0
4457.0;1030.0;65.0;OO;MSP;FAR;1;0
1234.0;615.0;100.0;WN;PDX;OAK;3;0
5357.0;525.0;122.0;EV;DTW;STL;5;0
1216.0;620.0;140.0;AA;DFW;TPA;6;0
36.0;905.0;354.0;HA;HNL;PHX;1;0
1260.0;1040.0;165.0;WN;LAS;MCI;6;0
6321.0;452.0;46.0;OO;LAX;SAN;1;0
4961.0;905.0;69.0;EV;ATL;FLO;6;0
3215.0;635.0;65.0;MQ;DFW;HOU;1;0
4500.0;885.0;49.0;OO;SAN;LAX;7;0
391.0;670.0;115.0;WN;PHX;RNO;5;0
1920.0;460.0;80.0;AA;LAX;SFO;4;0
2642.0;545.0;80.0;XE;IAH;OKC;6;0
79.0;990.0;189.0;DL;JFK;MCO;2;0
1401.0;892.0;152.0;FL;MCO;ROC;6;0
7093.0;491.0;110.0;EV;IAD;CVG;1;0
2585.0;360.0;135.0;XE;STL;EWR;5;0
740.0;607.0;160.0;UA;DEN;MSY;1;0
604.0;630.0;149.0;AS;SEA;LAS;6;0
2327.0;380.0;109.0;XE;ICT;IAH;5;0
2905.0;1125.0;319.0;DL;TPA;LAX;3;0
866.0;1439.0;236.0;CO;SEA;IAH;6;0
1617.0;970.0;152.0;US;CLT;MCI;2;0
1278.0;738.0;97.0;FL;TYS;MCO;3;0
146.0;707.0;137.0;F9;DEN;HOU;2;0
566.0;547.0;136.0;F9;SAN;DEN;7;0
2408.0;1021.0;89.0;DL;MCI;MSP;1;0
2750.0;930.0;147.0;YV;SAT;PHX;6;0
6706.0;360.0;107.0;OO;MEM;ORD;3;0
140.0;482.0;148.0;B6;PBI;JFK;3;0
3753.0;655.0;117.0;9E;MKE;MEM;2;0
7806.0;669.0;89.0;OO;SLC;COD;4;0
6255.0;710.0;85.0;OH;CVG;DTW;5;0
6688.0;595.0;96.0;OO;ICT;DEN;5;0
6378.0;450.0;124.0;OH;CVG;LGA;7;0
2642.0;1080.0;58.0;YV;CLT;RDU;6;0
753.0;778.0;156.0;UA;SFO;DEN;3;0
857.0;500.0;120.0;WN;MKE;BWI;1;0
15.0;550.0;365.0;HA;SAN;HNL;6;0
1659.0;1007.0;101.0;DL;STL;ATL;3;0
6456.0;936.0;92.0;OH;LEX;ATL;2;0
6530.0;434.0;82.0;OO;COD;DEN;1;0
336.0;781.0;145.0;UA;LAX;DEN;5;0
2621.0;790.0;65.0;XE;SDF;CLE;2;0
493.0;915.0;147.0;US;PDX;PHX;4;0
1973.0;1160.0;124.0;DL;ATL;MIA;5;0
1474.0;458.0;217.0;DL;MCO;MSP;7;0
2038.0;920.0;105.0;DL;ATL;DCA;6;0
4290.0;660.0;95.0;MQ;BNA;ORD;7;0
3084.0;1020.0;95.0;XE;CLE;LGA;2;0
6432.0;615.0;85.0;OO;SLC;DEN;4;0
6837.0;500.0;62.0;OO;DEN;DRO;5;0
625.0;705.0;140.0;AS;LAS;PDX;5;0
362.0;1100.0;51.0;HA;HNL;ITO;3;0
352.0;683.0;233.0;UA;SEA;ORD;5;0
968.0;1260.0;116.0;FL;ATL;ACY;6;0
66.0;1335.0;292.0;US;LAS;BOS;6;0
908.0;817.0;86.0;FL;ATL;PHF;1;0
1001.0;360.0;71.0;B6;BOS;JFK;4;0
1123.0;435.0;165.0;AA;DFW;PHX;3;0
4260.0;530.0;139.0;9E;PVD;DTW;6;0
6742.0;720.0;89.0;OH;DTW;SDF;7;0
1572.0;585.0;95.0;DL;TPA;ATL;5;0
1077.0;470.0;230.0;AA;DFW;SFO;4;0
136.0;680.0;218.0;AS;ANC;PDX;3;0
1247.0;510.0;180.0;AA;BOS;ORD;5;0
2114.0;770.0;202.0;DL;SEA;MSP;3;0
843.0;940.0;157.0;F9;MDW;DEN;6;0
1864.0;535.0;50.0;WN;HOU;CRP;6;0
660.0;1070.0;77.0;US;PHX;SNA;1;0
1587.0;415.0;65.0;WN;LBB;DAL;5;0
4169.0;1135.0;120.0;MQ;ORD;RIC;1;0
3206.0;675.0;55.0;MQ;GGG;DFW;5;0
378.0;1260.0;30.0;HA;LIH;HNL;5;0
2963.0;519.0;70.0;XE;EWR;PVD;1;0
1084.0;1050.0;105.0;WN;RDU;MCO;5;0
575.0;482.0;176.0;B6;SWF;MCO;2;0
5922.0;860.0;101.0;XE;ORD;GSP;4;0
527.0;1055.0;75.0;WN;RNO;LAS;2;0
1019.0;1175.0;89.0;DL;MEM;MCI;3;0
1298.0;1304.0;316.0;DL;KOA;LAX;7;0
1705.0;785.0;135.0;AA;DFW;MSP;4;0
1903.0;810.0;270.0;DL;ATL;LAS;7;0
307.0;420.0;89.0;AS;PSP;SFO;4;0
1056.0;360.0;70.0;AA;TUL;DFW;3;0
374.0;725.0;125.0;AA;ORD;LGA;5;0
4144.0;995.0;50.0;MQ;ORD;CMI;1;0
2547.0;1020.0;166.0;DL;LGA;ATL;7;0
4398.0;1070.0;83.0;9E;TYS;MEM;3;0
2916.0;545.0;124.0;XE;IAH;OMA;6;0
921.0;1130.0;181.0;UA;MSY;DEN;3;0
5050.0;960.0;117.0;EV;ATL;FNT;4;0
2349.0;460.0;182.0;XE;MKE;IAH;1;0
5391.0;767.0;64.0;EV;AVL;ATL;1;0
1732.0;330.0;68.0;US;ATL;CLT;3;0
6367.0;1060.0;121.0;OH;DTW;BOS;2;0
2397.0;885.0;240.0;WN;AUS;OAK;4;0
509.0;840.0;170.0;AS;SNA;SEA;5;0
64.0;585.0;145.0;B6;TPA;JFK;4;0
2711.0;330.0;65.0;DL;SAV;ATL;2;0
451.0;500.0;135.0;AA;RDU;ORD;6;0
4316.0;735.0;120.0;MQ;ORD;TUL;1;0
442.0;360.0;167.0;B6;TPA;BOS;3;0
1502.0;685.0;155.0;AA;ORD;TPA;3;0
1278.0;402.0;93.0;B6;RIC;BOS;5;0
509.0;430.0;90.0;WN;MDW;MSP;3;0
379.0;770.0;58.0;CO;IAH;SAT;7;0
314.0;1116.0;30.0;HA;LIH;HNL;5;0
4226.0;1040.0;60.0;MQ;DBQ;ORD;3;0
229.0;502.0;223.0;CO;DEN;EWR;7;0
524.0;646.0;110.0;UA;SFO;PHX;5;0
8.0;955.0;132.0;DL;IAH;ATL;1;0
2501.0;1050.0;134.0;DL;MCO;MEM;5;0
2165.0;803.0;72.0;XE;BRO;IAH;5;0
328.0;822.0;133.0;F9;MKE;BOS;5;0
6606.0;616.0;116.0;OO;DEN;MLI;2;0
404.0;660.0;134.0;F9;LAX;DEN;6;0
90.0;1199.0;87.0;FL;RDU;ATL;5;0
3865.0;1040.0;75.0;9E;BUF;DTW;5;0
507.0;599.0;124.0;FL;MKE;LGA;3;0
696.0;1146.0;126.0;UA;ORD;LGA;1;0
4063.0;640.0;60.0;MQ;GRB;ORD;7;0
2351.0;895.0;179.0;XE;RDU;IAH;2;0
60.0;555.0;116.0;AS;KTN;SEA;6;0
5935.0;557.0;60.0;XE;GRB;ORD;3;0
497.0;1081.0;164.0;UA;ORD;IAH;3;0
1347.0;470.0;70.0;AA;SAT;DFW;4;0
3918.0;1170.0;70.0;MQ;ORD;DAY;4;0
1554.0;965.0;70.0;AA;SAT;DFW;6;0
4324.0;360.0;82.0;9E;DCA;JFK;4;0
179.0;540.0;108.0;FL;RSW;ATL;3;0
856.0;725.0;285.0;UA;LAX;IAD;5;0
5915.0;491.0;113.0;XE;ORD;FAR;3;0
1697.0;730.0;145.0;US;IAH;CLT;4;0
1790.0;1215.0;105.0;AA;STL;DCA;1;0
2865.0;770.0;65.0;YV;FLG;PHX;4;0
451.0;719.0;140.0;F9;LGA;MKE;5;0
2401.0;870.0;112.0;XE;MHT;CLE;6;0
1171.0;1060.0;125.0;WN;SEA;OAK;3;0
5146.0;1125.0;55.0;EV;ATL;MGM;4;0
6457.0;392.0;121.0;OH;ORF;CVG;2;0
625.0;360.0;80.0;WN;LAX;SFO;3;0
1367.0;1025.0;130.0;AA;HSV;DFW;3;0
1403.0;620.0;213.0;DL;MSP;FLL;5;0
663.0;1135.0;270.0;AS;DFW;SEA;2;0
2016.0;1100.0;110.0;WN;SMF;PHX;6;0
4495.0;1140.0;80.0;OO;GFK;MSP;5;0
4237.0;1065.0;55.0;MQ;ORD;MSN;7;0
866.0;1330.0;159.0;AA;MIA;PHL;2;0
70.0;1185.0;102.0;AS;ANC;JNU;7;0
2718.0;370.0;54.0;XE;BWI;EWR;3;0
1012.0;390.0;65.0;B6;JFK;BOS;2;0
584.0;1050.0;151.0;UA;SJC;DEN;3;0
1804.0;900.0;194.0;DL;FLL;DTW;1;0
1960.0;1035.0;105.0;WN;PDX;SJC;6;0
2534.0;1095.0;180.0;WN;FLL;BDL;6;0
6914.0;633.0;188.0;OO;SLC;ORD;3;0
1114.0;405.0;170.0;AA;MIA;LGA;1;0
1597.0;370.0;180.0;DL;PHL;MSP;2;0
1983.0;300.0;135.0;US;BOS;CLT;4;0
6375.0;1040.0;73.0;OH;ATL;GSO;3;0
399.0;800.0;298.0;US;CLT;LAS;4;0
100.0;947.0;113.0;F9;DEN;MSP;1;0
2879.0;1170.0;70.0;MQ;DFW;XNA;4;0
7372.0;385.0;83.0;EV;GPT;MEM;3;0
138.0;440.0;156.0;B6;RSW;JFK;7;0
797.0;455.0;365.0;US;PHL;LAX;3;0
2198.0;480.0;113.0;DL;MSP;DTW;4;0
181.0;771.0;49.0;HA;ITO;HNL;4;0
1237.0;485.0;135.0;AA;PHX;DFW;1;0
146.0;1172.0;116.0;UA;ORD;RDU;6;0
6868.0;1160.0;76.0;OO;ABQ;DEN;1;0
2855.0;745.0;119.0;XE;HSV;IAH;7;0
2886.0;1105.0;80.0;MQ;LRD;DFW;4;0
2379.0;1225.0;150.0;XE;EWR;SDF;7;0
2962.0;615.0;220.0;WN;MHT;TPA;7;0
312.0;930.0;146.0;B6;FLL;IAD;5;0
1506.0;820.0;185.0;AA;MIA;BOS;3;0
3004.0;445.0;160.0;MQ;DEN;LAX;1;0
787.0;420.0;80.0;WN;BUR;SMF;1;0
340.0;450.0;167.0;DL;ATL;MSP;7;0
5081.0;665.0;124.0;EV;ATL;XNA;7;0
359.0;1110.0;380.0;B6;JFK;BUR;4;0
2705.0;990.0;73.0;XE;IAH;GPT;5;0
793.0;1340.0;102.0;FL;ATL;STL;5;0
109.0;475.0;60.0;WN;LAS;SNA;6;0
2511.0;575.0;159.0;DL;ATL;DFW;2;0
1174.0;512.0;83.0;DL;SAV;ATL;4;0
850.0;897.0;95.0;FL;MCO;ATL;4;0
524.0;880.0;110.0;US;PHX;RNO;6;0
4036.0;690.0;86.0;9E;CVG;DCA;5;0
850.0;1102.0;89.0;UA;ORD;PIT;2;0
948.0;1189.0;97.0;US;CLT;CLE;5;0
2173.0;1200.0;110.0;XE;EWR;GSO;3;0
7371.0;565.0;74.0;EV;MEM;SHV;1;0
1251.0;1310.0;85.0;AA;DFW;MCI;2;0
6474.0;960.0;109.0;OO;LAX;ABQ;7;0
4303.0;905.0;130.0;MQ;OKC;ORD;6;0
3061.0;728.0;84.0;XE;OKC;IAH;3;0
2757.0;1067.0;89.0;YV;PHX;BUR;3;0
128.0;965.0;107.0;US;SJC;PHX;6;0
224.0;975.0;284.0;US;PHX;BOS;5;0
558.0;759.0;203.0;UA;DEN;TPA;3;0
2175.0;470.0;195.0;WN;ALB;MCO;2;0
1533.0;415.0;150.0;AA;ATL;DFW;5;0
6951.0;1028.0;102.0;OO;FSD;DEN;6;0
5114.0;1296.0;83.0;EV;ATL;ROA;1;0
778.0;740.0;142.0;UA;IAD;MCO;6;0
6536.0;508.0;52.0;OO;LAX;PSP;2;0
2789.0;573.0;77.0;XE;BTV;EWR;4;0
889.0;480.0;95.0;UA;LAX;SFO;5;0
1020.0;710.0;80.0;AA;DFW;MSY;7;0
939.0;795.0;75.0;FL;JAX;ATL;3;0
3039.0;795.0;119.0;XE;ABQ;IAH;2;0
1851.0;425.0;213.0;DL;MSP;LAS;1;0
2687.0;555.0;138.0;DL;CVG;MCO;7;0
598.0;739.0;124.0;FL;ATL;ROC;5;0
5177.0;810.0;48.0;EV;ATL;CHA;6;0
2253.0;570.0;190.0;AA;ORD;JAC;4;0
2056.0;785.0;100.0;DL;OAK;SLC;7;0
3904.0;920.0;70.0;9E;CMH;DTW;6;0
2109.0;904.0;125.0;DL;MKE;ATL;1;0
6412.0;1201.0;79.0;OO;BUR;SFO;4;0
2532.0;665.0;172.0;DL;MCO;BOS;1;0
2753.0;470.0;190.0;DL;LGA;TPA;1;0
6242.0;801.0;96.0;OO;OMA;DEN;4;0
4303.0;855.0;60.0;9E;MEM;BHM;6;0
1607.0;770.0;70.0;AA;TUL;DFW;6;0
2833.0;405.0;47.0;YV;TUS;PHX;3;0
3802.0;1305.0;89.0;9E;DTW;AVP;1;0
543.0;1031.0;34.0;HA;OGG;HNL;3;0
1854.0;1146.0;102.0;DL;ATL;CMH;1;0
1257.0;1200.0;165.0;AA;DCA;MIA;5;0
2226.0;460.0;133.0;XE;IAH;RSW;2;0
329.0;910.0;85.0;AA;ORD;MSP;1;0
3361.0;1200.0;110.0;MQ;DFW;DSM;2;0
2681.0;420.0;86.0;YV;CVG;CLT;5;0
2442.0;945.0;54.0;XE;IAH;LFT;4;0
2214.0;677.0;193.0;DL;SEA;MSP;7;0
6354.0;810.0;59.0;OH;CVG;EVV;5;0
1226.0;1220.0;165.0;AA;MIA;LGA;4;0
1093.0;450.0;250.0;AA;EWR;DFW;4;0
1629.0;420.0;215.0;AA;RIC;DFW;7;0
1717.0;1110.0;115.0;WN;ELP;LAS;3;0
846.0;785.0;101.0;US;CLT;PHL;7;0
1605.0;1000.0;270.0;AA;ORD;SAN;7;0
3148.0;535.0;62.0;XE;CLE;BUF;3;0
5500.0;1030.0;65.0;EV;TYS;ATL;4;0
2033.0;1220.0;295.0;DL;CVG;LAX;1;0
2903.0;480.0;75.0;XE;LFT;IAH;4;0
681.0;920.0;143.0;FL;ATL;ICT;2;0
370.0;1300.0;308.0;DL;ATL;LAX;3;0
788.0;1099.0;110.0;F9;LAS;DEN;6;0
7268.0;410.0;143.0;YV;CHS;ORD;6;0
2070.0;836.0;80.0;DL;CHS;ATL;2;0
4150.0;743.0;95.0;9E;IND;DCA;4;0
1518.0;515.0;75.0;WN;SNA;SJC;5;0
450.0;670.0;279.0;US;PIT;PHX;4;0
548.0;1152.0;145.0;UA;DEN;ONT;5;0
1002.0;600.0;95.0;AA;DFW;STL;6;0
1002.0;480.0;32.0;YV;OGG;HNL;6;0
1730.0;525.0;84.0;DL;MSY;ATL;1;0
588.0;905.0;170.0;AA;SJU;MIA;6;0
2692.0;425.0;65.0;YV;ILM;CLT;2;0
1152.0;550.0;100.0;AA;MSY;DFW;6;0
4503.0;390.0;105.0;MQ;CMH;JFK;3;0
2930.0;745.0;207.0;DL;PDX;MSP;4;0
1287.0;555.0;50.0;WN;DAL;OKC;5;0
133.0;525.0;84.0;FL;ATL;TPA;5;0
5477.0;1170.0;58.0;EV;MEM;JAN;3;0
6697.0;660.0;100.0;OH;RDU;CVG;1;0
4204.0;910.0;95.0;MQ;ORD;OMA;6;0
847.0;1345.0;82.0;FL;ATL;MCO;2;0
5498.0;884.0;75.0;EV;ATL;FAY;3;0
609.0;579.0;132.0;UA;DCA;ORD;1;0
1585.0;1060.0;94.0;FL;BKG;ATL;5;0
5901.0;1079.0;108.0;XE;ORD;XNA;3;0
1256.0;915.0;127.0;DL;CVG;BOS;4;0
109.0;1345.0;142.0;FL;ATL;DFW;4;0
4381.0;1170.0;60.0;9E;DTW;ERI;6;0
239.0;530.0;88.0;FL;ATL;RIC;7;0
181.0;420.0;60.0;AS;ANC;FAI;7;0
1808.0;1130.0;116.0;DL;DEN;MSP;1;0
233.0;1025.0;170.0;AS;SAN;SEA;4;0
1757.0;725.0;170.0;AA;LGA;STL;1;0
261.0;520.0;99.0;FL;MKE;DCA;5;0
3138.0;615.0;59.0;XE;IAH;SAT;4;0
1758.0;1060.0;165.0;CO;IAH;DCA;1;0
378.0;1091.0;169.0;B6;FLL;LGA;2;0
634.0;400.0;158.0;AS;PDX;PHX;2;0
759.0;360.0;206.0;CO;DCA;IAH;2;0
532.0;360.0;143.0;UA;DEN;ORD;4;0
1586.0;460.0;134.0;DL;ATL;LGA;6;0
5425.0;728.0;77.0;EV;ATL;CRW;6;0
2825.0;1110.0;156.0;XE;EWR;BNA;4;0
46.0;1310.0;313.0;UA;OGG;LAX;2;0
4051.0;1085.0;90.0;MQ;ORD;BNA;2;0
729.0;415.0;65.0;WN;PHX;LAS;1;0
856.0;720.0;285.0;UA;LAX;IAD;6;0
281.0;360.0;180.0;FL;BOS;ATL;3;0
4676.0;360.0;144.0;OO;BNA;MSP;4;0
3947.0;828.0;67.0;9E;DTW;PIT;5;0
53.0;880.0;190.0;CO;LAX;IAH;5;0
191.0;935.0;320.0;US;PHL;PHX;4;0
4943.0;515.0;71.0;EV;ATL;TLH;2;0
2956.0;1380.0;45.0;XE;IAH;AUS;2;0
4120.0;1185.0;95.0;MQ;ORD;TYS;3;0
2102.0;385.0;85.0;WN;LAS;SJC;4;0
2189.0;1155.0;239.0;DL;DTW;SLC;7;0
341.0;895.0;145.0;UA;PHL;ORD;7;0
98.0;729.0;116.0;UA;LAS;DEN;5;0
2823.0;600.0;197.0;DL;MSP;MCO;3;0
5915.0;495.0;114.0;XE;ORD;ICT;1;0
4591.0;660.0;180.0;MQ;LGA;MSP;6;0
2948.0;660.0;70.0;MQ;DFW;LCH;6;0
5166.0;695.0;66.0;EV;SHV;MEM;6;0
867.0;1215.0;75.0;WN;DAL;MSY;7;0
114.0;1265.0;85.0;WN;SFO;SAN;2;0
163.0;778.0;202.0;FL;ATL;SJU;6;0
2718.0;360.0;59.0;XE;BWI;EWR;2;0
912.0;360.0;120.0;FL;MKE;BWI;5;0
3672.0;435.0;155.0;MQ;SDF;MIA;3;0
3002.0;625.0;108.0;XE;IAH;BNA;4;0
7372.0;385.0;83.0;EV;GPT;MEM;1;0
129.0;1150.0;235.0;AS;SEA;FAI;3;0
4729.0;370.0;112.0;OO;MFR;SLC;3;0
1492.0;1165.0;153.0;CO;IAH;CMH;3;0
1034.0;1170.0;162.0;FL;PIT;RSW;1;0
6409.0;1056.0;139.0;OH;EWR;CVG;5;0
820.0;756.0;133.0;UA;SFO;SEA;7;0
6350.0;1020.0;69.0;OH;DSM;MSP;5;0
12.0;880.0;185.0;WN;BDL;MCO;6;0
526.0;360.0;215.0;AA;SFO;DFW;1;0
2871.0;684.0;67.0;YV;YUM;PHX;4;0
591.0;775.0;90.0;AA;ORD;MCI;2;0
236.0;461.0;271.0;UA;LAS;IAD;3;0
3227.0;1025.0;45.0;MQ;DFW;TYR;6;0
2772.0;1120.0;131.0;DL;MEM;MSP;4;0
2631.0;375.0;115.0;YV;EWR;CLT;4;0
130.0;739.0;111.0;DL;RSW;ATL;7;0
411.0;1010.0;130.0;UA;CLT;ORD;3;0
2537.0;1290.0;235.0;AA;ORD;LAS;4;0
274.0;599.0;164.0;US;PHX;IAH;7;0
225.0;1425.0;208.0;FL;LAS;MKE;3;0
2585.0;360.0;135.0;XE;STL;EWR;4;0
428.0;985.0;236.0;DL;SJU;ATL;1;0
530.0;1260.0;130.0;AA;DFW;TPA;1;0
7773.0;893.0;77.0;OO;SGU;SLC;6;0
3215.0;635.0;65.0;MQ;DFW;HOU;4;0
4678.0;790.0;110.0;OO;BUR;SLC;4;0
1185.0;1044.0;314.0;DL;EWR;SLC;5;0
3839.0;1103.0;115.0;9E;BNA;DTW;1;0
41.0;567.0;342.0;UA;SFO;LIH;4;0
4201.0;795.0;80.0;9E;ATL;DAB;7;0
1686.0;455.0;110.0;AA;ORD;RDU;7;0
115.0;1065.0;166.0;DL;ATL;MSP;4;0
559.0;1085.0;155.0;AA;ATL;DFW;4;0
483.0;1054.0;161.0;UA;BDL;ORD;1;0
728.0;425.0;160.0;AA;LAS;DFW;4;0
1304.0;1030.0;70.0;AA;TUL;DFW;6;0
2347.0;630.0;174.0;XE;MSP;IAH;6;0
2884.0;775.0;75.0;MQ;XNA;DFW;1;0
331.0;355.0;140.0;FL;PHL;ATL;4;0
612.0;525.0;148.0;US;PDX;PHX;7;0
144.0;715.0;32.0;HA;LIH;HNL;4;0
2155.0;550.0;149.0;XE;MSP;EWR;4;0
353.0;850.0;139.0;CO;GUC;IAH;2;0
82.0;1360.0;320.0;UA;LAX;JFK;3;0
284.0;960.0;310.0;AA;HNL;LAX;2;0
4082.0;1115.0;120.0;MQ;ORD;ICT;7;0
5110.0;1318.0;86.0;EV;ATL;EVV;5;0
2852.0;505.0;65.0;WN;ONT;PHX;5;0
543.0;410.0;195.0;AA;PBI;ORD;4;0
4024.0;950.0;127.0;9E;OKC;ATL;4;0
1730.0;500.0;190.0;WN;FLL;MDW;6;0
1199.0;485.0;60.0;WN;HOU;MSY;2;0
1294.0;1075.0;140.0;AA;IAH;MIA;4;0
2360.0;420.0;119.0;XE;EWR;DTW;1;0
147.0;431.0;101.0;UA;SAN;SFO;2;0
2660.0;510.0;165.0;DL;MEM;LGA;7;0
683.0;530.0;65.0;WN;ECP;MCO;3;0
4268.0;985.0;90.0;9E;PNS;MEM;2;0
7267.0;585.0;118.0;YV;ORD;ATL;4;0
1664.0;615.0;120.0;AA;MIA;ATL;1;0
1131.0;1366.0;60.0;DL;ATL;SAV;2;0
573.0;460.0;195.0;AA;AUS;LAX;1;0
661.0;830.0;265.0;AS;DFW;SEA;1;0
3240.0;365.0;175.0;MQ;AGS;DFW;5;0
6293.0;420.0;133.0;OH;OKC;MSP;4;0
1018.0;1185.0;35.0;YV;HNL;OGG;4;0
1907.0;430.0;165.0;AA;DCA;MIA;7;0
462.0;1338.0;86.0;UA;IAD;BDL;6;0
2863.0;878.0;91.0;XE;MOB;IAH;5;0
1228.0;966.0;99.0;DL;ATL;IND;1;0
1179.0;427.0;99.0;DL;STL;ATL;4;0
2119.0;622.0;118.0;XE;MCI;IAH;1;0
931.0;385.0;88.0;FL;JAX;ATL;7;0
1231.0;627.0;103.0;DL;PDX;SLC;2;0
5934.0;360.0;96.0;XE;FSD;ORD;1;0
1924.0;430.0;165.0;WN;FLL;ISP;5;0
7086.0;360.0;90.0;EV;DAY;IAD;5;0
7363.0;875.0;61.0;EV;MEM;JAN;7;0
3824.0;1165.0;130.0;9E;MSP;XNA;3;0
2853.0;375.0;108.0;XE;DAY;EWR;3;0
1116.0;930.0;225.0;AA;SEA;DFW;7;0
162.0;405.0;186.0;CO;ONT;IAH;2;0
982.0;880.0;170.0;US;CLT;MSP;3;0
4532.0;1139.0;169.0;OO;AUS;SLC;1;0
137.0;395.0;50.0;WN;SAT;HOU;1;0
94.0;1280.0;166.0;US;PHX;PDX;4;0
1468.0;1248.0;165.0;FL;MCO;MDW;2;0
1394.0;540.0;155.0;AA;DFW;FLL;1;0
630.0;615.0;170.0;AS;SEA;PHX;2;0
2705.0;985.0;73.0;XE;IAH;GPT;4;0
2638.0;1079.0;76.0;YV;ILM;CLT;3;0
1250.0;725.0;143.0;US;MCO;PHL;5;0
4870.0;1210.0;83.0;OO;SLC;DEN;7;0
2536.0;1045.0;190.0;AA;MIA;BOS;6;0
1545.0;935.0;145.0;AA;DFW;TUS;7;0
346.0;1231.0;72.0;UA;LAS;LAX;5;0
1264.0;440.0;125.0;AA;DEN;DFW;6;0
135.0;700.0;188.0;B6;JFK;RSW;2;0
3658.0;930.0;85.0;WN;BUR;PHX;7;0
180.0;1186.0;109.0;FL;RSW;ATL;5;0
402.0;530.0;90.0;FL;ATL;IND;2;0
2310.0;770.0;165.0;XE;MIA;CLE;6;0
3243.0;1355.0;75.0;MQ;DFW;JAN;3;0
6859.0;906.0;178.0;OO;DEN;PDX;3;0
3926.0;890.0;195.0;WN;MCI;LAS;4;0
5512.0;770.0;88.0;EV;ATL;MLB;7;0
720.0;867.0;152.0;UA;SFO;DEN;1;0
4003.0;685.0;74.0;9E;BHM;MEM;5;0
6312.0;771.0;156.0;OH;BOS;CVG;2;0
6625.0;475.0;110.0;OO;DEN;BZN;3;0
2142.0;980.0;139.0;DL;ATL;EWR;2;0
9.0;1299.0;147.0;UA;DEN;SAN;3;0
3674.0;1165.0;90.0;9E;MEM;MLI;2;0
1848.0;405.0;160.0;US;MSP;PHL;3;0
2882.0;850.0;55.0;WN;JAX;TPA;4;0
367.0;875.0;118.0;US;PHX;SMF;6;0
1546.0;410.0;150.0;WN;DEN;SAN;3;0
2532.0;667.0;175.0;DL;MCO;BOS;2;0
19.0;635.0;375.0;AA;JFK;LAX;7;0
4044.0;1070.0;115.0;MQ;XNA;ORD;4;0
2450.0;915.0;175.0;AA;LAX;DFW;6;0
425.0;669.0;62.0;FL;PNS;ATL;7;0
6429.0;760.0;137.0;OH;CHS;DTW;1;0
4146.0;899.0;110.0;9E;SYR;JFK;4;0
817.0;370.0;130.0;AA;BNA;DFW;6;0
136.0;680.0;218.0;AS;ANC;PDX;5;0
2737.0;825.0;138.0;DL;CVG;RSW;2;0
2899.0;1070.0;135.0;MQ;VPS;DFW;7;0
1663.0;965.0;335.0;AA;MIA;LAS;4;0
1710.0;782.0;98.0;US;CLT;MCO;3;0
3032.0;455.0;140.0;XE;IAH;CLT;4;0
1018.0;1370.0;63.0;B6;JFK;BOS;7;0
2932.0;617.0;107.0;DL;SNA;SLC;6;0
6595.0;520.0;100.0;OO;SLC;DEN;3;0
3533.0;465.0;150.0;MQ;DFW;CLE;2;0
5563.0;1025.0;81.0;EV;MOB;ATL;3;0
396.0;1040.0;176.0;US;DFW;LAS;1;0
5259.0;753.0;90.0;EV;LEX;ATL;6;0
7131.0;855.0;83.0;EV;CAE;IAD;3;0
1660.0;455.0;120.0;AA;DFW;IND;5;0
358.0;1290.0;301.0;B6;BUR;JFK;4;0
6593.0;1195.0;95.0;OH;DTW;ATW;3;0
2186.0;660.0;54.0;XE;AUS;IAH;6;0
5223.0;763.0;76.0;EV;TRI;ATL;1;0
4268.0;985.0;90.0;9E;PNS;MEM;4;0
3345.0;1185.0;125.0;MQ;DFW;LEX;4;0
301.0;705.0;122.0;UA;DEN;LAS;3;0
1308.0;765.0;175.0;AA;LAX;AUS;4;0
4582.0;370.0;118.0;OO;SJC;SLC;1;0
2706.0;915.0;215.0;DL;SFO;MSP;6;0
3698.0;1160.0;160.0;MQ;CVG;MIA;2;0
1402.0;420.0;122.0;DL;TPA;MEM;3;0
1842.0;335.0;138.0;DL;SAT;ATL;5;0
